         x         y           v           s          Vx          Vy
      0.95  0.083333  -0.0099588 -3.4228e-06  6.1977e-05  5.2311e-06
      0.95       0.1   -0.013486 -1.7438e-06  0.00014617 -8.4765e-05
      0.95   0.11667   -0.017489  1.4495e-06  0.00024187 -0.00022699
      0.95   0.13333   -0.022035  6.3186e-06  0.00034569 -0.00042654
      0.95      0.15   -0.027159  1.2972e-05  0.00045461 -0.00068676
      0.95   0.16667   -0.032872  2.1472e-05  0.00056586  -0.0010094
      0.95   0.18333   -0.039162  3.1834e-05  0.00067683  -0.0013945
      0.95       0.2   -0.046008  4.4033e-05  0.00078508   -0.001841
      0.95   0.21667   -0.053381  5.8004e-05  0.00088851  -0.0023462
      0.95   0.23333   -0.061248   7.365e-05  0.00098545  -0.0029065
      0.95      0.25   -0.069574  9.0852e-05   0.0010748  -0.0035173
   0.96667  0.016667    0.001534 -3.9311e-07 -3.5309e-05   1.772e-05
   0.96667  0.033333  0.00021675  -1.177e-06 -4.7732e-05  4.7996e-05
   0.96667      0.05   -0.001152 -1.9842e-06  -4.054e-05  7.4801e-05
   0.96667  0.066667  -0.0027513 -2.5283e-06 -1.8429e-05  8.5593e-05
   0.96667  0.083333  -0.0047915 -2.5985e-06  1.4627e-05  7.0553e-05
   0.96667       0.1  -0.0074575 -2.0407e-06  5.5678e-05  2.2117e-05
   0.96667   0.11667   -0.010892 -7.4254e-07  0.00010255 -6.5416e-05
   0.96667   0.13333   -0.015192  1.3776e-06  0.00015354 -0.00019619
   0.96667      0.15   -0.020416  4.3754e-06  0.00020718   -0.000373
   0.96667   0.16667    -0.02659  8.2836e-06  0.00026213 -0.00059737
   0.96667   0.18333   -0.033713  1.3113e-05  0.00031711 -0.00086969
   0.96667       0.2   -0.041761  1.8854e-05  0.00037092  -0.0011892
   0.96667   0.21667   -0.050696  2.5477e-05  0.00042253  -0.0015543
   0.96667   0.23333   -0.060467  3.2938e-05  0.00047115  -0.0019623
   0.96667      0.25   -0.071009  4.1182e-05  0.00051636  -0.0024102
   0.98333  0.016667   0.0011764 -1.1544e-07 -1.1864e-05  1.1793e-05
   0.98333  0.033333   0.0015106 -3.9546e-07 -1.7807e-05  3.5309e-05
   0.98333      0.05   0.0018005 -7.0902e-07 -1.6835e-05  5.9525e-05
   0.98333  0.066667   0.0017349 -9.5661e-07  -1.086e-05  7.5849e-05
   0.98333  0.083333  0.00099908  -1.071e-06 -1.4997e-06  7.7954e-05
   0.98333       0.1 -0.00066084 -1.0066e-06    1.02e-05  6.1222e-05
   0.98333   0.11667  -0.0034339 -7.3105e-07  2.3562e-05  2.2276e-05
   0.98333   0.13333  -0.0074537 -2.2121e-07  3.8105e-05 -4.1328e-05
   0.98333      0.15   -0.012807  5.3912e-07  5.3432e-05 -0.00013126
   0.98333   0.16667   -0.019541  1.5599e-06  6.9174e-05 -0.00024851
   0.98333   0.18333   -0.027668  2.8449e-06   8.497e-05 -0.00039339
   0.98333       0.2   -0.037167  4.3922e-06  0.00010048 -0.00056561
   0.98333   0.21667   -0.047993  6.1943e-06  0.00011541 -0.00076431
   0.98333   0.23333   -0.060079  8.2393e-06  0.00012957 -0.00098814
   0.98333      0.25   -0.073339  1.0513e-05  0.00014293  -0.0012355
   0.76667         0   -0.021826           0           0           0
   0.78333         0   -0.014792           0           0           0
       0.8         0  -0.0087431           0           0           0
   0.81667         0   -0.003628           0           0           0
   0.83333         0  0.00058389           0           0           0
      0.85         0   0.0039057           0           0           0
   0.86667         0   0.0063351           0           0           0
   0.88333         0   0.0078584           0           0           0
       0.9         0   0.0084613           0           0           0
   0.91667         0   0.0081472           0           0           0
   0.93333         0   0.0069694           0           0           0
      0.95         0    0.005084           0           0           0
   0.96667         0   0.0028303           0           0           0
   0.98333         0  0.00083118           0           0           0
         1  0.016667  0.00083118           0           0           0
         1  0.033333   0.0028473           0           0           0
         1      0.05   0.0051049           0           0           0
         1  0.066667   0.0068876           0           0           0
         1  0.083333   0.0077115           0           0           0
         1       0.1   0.0072475           0           0           0
         1   0.11667   0.0052636           0           0           0
         1   0.13333   0.0015928           0           0           0
         1      0.15  -0.0038815           0           0           0
         1   0.16667   -0.011231           0           0           0
         1   0.18333   -0.020483           0           0           0
         1       0.2   -0.031623           0           0           0
         1   0.21667   -0.044598           0           0           0
         1   0.23333   -0.059322           0           0           0
         1      0.25   -0.075694           0           0           0
  0.016667   0.26667   -0.029035 -4.0969e-06  0.00010391 -1.6878e-05
  0.016667   0.28333   -0.049307 -2.1481e-06  0.00013178  0.00026716
  0.016667       0.3   -0.073656  2.9567e-07  0.00016377  0.00061439
  0.016667   0.31667    -0.10251  3.3109e-06  0.00020065   0.0010332
  0.016667   0.33333    -0.13632  6.9841e-06  0.00024286   0.0015326
  0.016667      0.35    -0.17549  1.1406e-05   0.0002905   0.0021216
  0.016667   0.36667    -0.22039  1.6668e-05  0.00034348   0.0028088
  0.016667   0.38333    -0.27132  2.2855e-05  0.00040148   0.0036021
  0.016667       0.4    -0.32847   3.005e-05  0.00046403   0.0045079
  0.016667   0.41667     -0.3919  3.8323e-05   0.0005305   0.0055311
  0.016667   0.43333    -0.46157  4.7734e-05  0.00060016   0.0066749
  0.016667      0.45    -0.53727  5.8328e-05  0.00067219   0.0079404
  0.016667   0.46667    -0.61869   7.014e-05  0.00074579   0.0093271
  0.016667   0.48333    -0.70542  8.3188e-05  0.00082021    0.010832
  0.016667       0.5    -0.79692  9.7481e-05  0.00089496    0.012452
  0.033333   0.26667   -0.084318 -5.6259e-07  0.00051206   0.0008587
  0.033333   0.28333    -0.11023  8.9053e-06  0.00063127   0.0015186
  0.033333       0.3    -0.14053   2.048e-05  0.00076603   0.0023106
  0.033333   0.31667    -0.17547   3.444e-05  0.00091817   0.0032494
  0.033333   0.33333    -0.21523  5.1085e-05   0.0010884     0.00435
  0.033333      0.35    -0.25992  7.0719e-05   0.0012763   0.0056265
  0.033333   0.36667    -0.30952  9.3628e-05   0.0014806    0.007091
  0.033333   0.38333    -0.36385  0.00012007   0.0016991   0.0087526
  0.033333       0.4     -0.4226  0.00015026    0.001929    0.010617
  0.033333   0.41667    -0.48526  0.00018437    0.002167    0.012686
  0.033333   0.43333    -0.55115   0.0002225   0.0024093    0.014957
  0.033333      0.45    -0.61947  0.00026468   0.0026522    0.017422
  0.033333   0.46667    -0.68925   0.0003109    0.002892    0.020071
  0.033333   0.48333    -0.75947  0.00036108   0.0031253    0.022888
  0.033333       0.5      -0.829  0.00041508   0.0033496    0.025855
      0.05   0.26667    -0.13601  2.4526e-05   0.0013053   0.0025073
      0.05   0.28333    -0.16661  4.8472e-05   0.0015837   0.0036155
      0.05       0.3    -0.20152  7.7315e-05   0.0018946   0.0049254
      0.05   0.31667    -0.24069  0.00011162   0.0022401   0.0064553
      0.05   0.33333    -0.28391  0.00015199     0.00262   0.0082217
      0.05      0.35    -0.33081  0.00019896   0.0030314    0.010238
      0.05   0.36667    -0.38082  0.00025303   0.0034695    0.012513
      0.05   0.38333    -0.43317  0.00031461   0.0039276    0.015049
      0.05       0.4    -0.48687  0.00038395   0.0043976    0.017842
      0.05   0.41667    -0.54076  0.00046119   0.0048703     0.02088
      0.05   0.43333    -0.59356   0.0005463   0.0053364    0.024144
      0.05      0.45    -0.64386  0.00063907   0.0057862    0.027609
      0.05   0.46667    -0.69024  0.00073917   0.0062113    0.031243
      0.05   0.48333    -0.73132  0.00084611    0.006604    0.035009
      0.05       0.5    -0.76576  0.00095931   0.0069587    0.038868
  0.066667   0.26667    -0.18325  8.3012e-05   0.0025449   0.0047966
  0.066667   0.28333    -0.21702  0.00012942   0.0030494   0.0064006
  0.066667       0.3    -0.25445  0.00018466   0.0036058   0.0082697
  0.066667   0.31667    -0.29501  0.00024961   0.0042144    0.010421
  0.066667   0.33333    -0.33795  0.00032514   0.0048711    0.012866
  0.066667      0.35    -0.38226  0.00041199   0.0055675     0.01561
  0.066667   0.36667    -0.42672  0.00051072   0.0062914     0.01865
  0.066667   0.38333    -0.46992   0.0006217   0.0070279    0.021972
  0.066667       0.4    -0.51027  0.00074499     0.00776    0.025552
  0.066667   0.41667    -0.54611  0.00088036   0.0084695    0.029354
  0.066667   0.43333    -0.57581   0.0010273   0.0091387    0.033337
  0.066667      0.45    -0.59785    0.001185   0.0097508    0.037447
  0.066667   0.46667    -0.61088   0.0013523    0.010292    0.041629
  0.066667   0.48333    -0.61383    0.001528     0.01075    0.045824
  0.066667       0.5    -0.60591   0.0017107    0.011118     0.04997
  0.083333   0.26667    -0.22459  0.00018441   0.0042671   0.0075782
  0.083333   0.28333    -0.25935  0.00026183   0.0050567   0.0096934
  0.083333       0.3    -0.29638  0.00035297   0.0059147    0.012122
  0.083333   0.31667    -0.33452  0.00045898   0.0068364    0.014874
  0.083333   0.33333    -0.37237  0.00058085   0.0078096    0.017948
  0.083333      0.35    -0.40831   0.0007193   0.0088157    0.021333
  0.083333   0.36667    -0.44052  0.00087471   0.0098312    0.025003
  0.083333   0.38333    -0.46714    0.001047    0.010829    0.028921
  0.083333       0.4    -0.48633   0.0012357     0.01178    0.033034
  0.083333   0.41667    -0.49645   0.0014397    0.012655     0.03728
  0.083333   0.43333    -0.49614   0.0016575    0.013429    0.041589
  0.083333      0.45    -0.48449   0.0018873    0.014079    0.045885
  0.083333   0.46667    -0.46102   0.0021268    0.014588    0.050093
  0.083333   0.48333    -0.42574   0.0023736    0.014945    0.054139
  0.083333       0.5    -0.37908    0.002625    0.015146    0.057956
       0.1   0.26667     -0.2581  0.00033562   0.0064766    0.010685
       0.1   0.28333    -0.29103  0.00045254   0.0075936    0.013289
       0.1       0.3    -0.32406  0.00058874   0.0087864    0.016233
       0.1   0.31667    -0.35537  0.00074542     0.01004    0.019508
       0.1   0.33333    -0.38298  0.00092341     0.01133    0.023095
       0.1      0.35    -0.40479   0.0011231    0.012623    0.026958
       0.1   0.36667    -0.41876   0.0013442    0.013879    0.031043
       0.1   0.38333    -0.42305   0.0015857    0.015058    0.035283
       0.1       0.4     -0.4162   0.0018461    0.016119    0.039599
       0.1   0.41667    -0.39727    0.002123    0.017025    0.043903
       0.1   0.43333    -0.36595   0.0024136    0.017744    0.048105
       0.1      0.45    -0.32256   0.0027145    0.018255    0.052118
       0.1   0.46667    -0.26804   0.0030221    0.018546    0.055862
       0.1   0.48333    -0.20382   0.0033327    0.018613    0.059268
       0.1       0.5    -0.13168   0.0036425    0.018464     0.06228
   0.11667   0.26667     -0.2817  0.00054057   0.0091423    0.013933
   0.11667   0.28333    -0.30959   0.0007048    0.010605    0.016965
   0.11667       0.3    -0.33478  0.00089405    0.012133     0.02033
   0.11667   0.31667    -0.35491   0.0011092    0.013699       0.024
   0.11667   0.33333    -0.36767   0.0013507    0.015259    0.027927
   0.11667      0.35    -0.37091   0.0016179    0.016763    0.032048
   0.11667   0.36667    -0.36291   0.0019095    0.018157    0.036281
   0.11667   0.38333     -0.3425   0.0022231    0.019385    0.040531
   0.11667       0.4    -0.30925   0.0025556      0.0204      0.0447
   0.11667   0.41667    -0.26353   0.0029031    0.021161    0.048686
   0.11667   0.43333    -0.20651    0.003261    0.021644    0.052396
   0.11667      0.45    -0.13999   0.0036246    0.021836    0.055749
   0.11667   0.46667   -0.066245   0.0039889    0.021737    0.058679
   0.11667   0.48333    0.012212   0.0043492    0.021363     0.06114
   0.11667       0.5    0.092854    0.004701    0.020735    0.063105
   0.13333   0.26667    -0.29364  0.00080005    0.012196    0.017132
   0.13333   0.28333    -0.31327    0.001018    0.013991    0.020494
   0.13333       0.3    -0.32712   0.0012664    0.015821    0.024149
   0.13333   0.31667    -0.33257   0.0015454    0.017637    0.028044
   0.13333   0.33333     -0.3274   0.0018543    0.019378    0.032104
   0.13333      0.35    -0.31001   0.0021914    0.020976    0.036237
   0.13333   0.36667    -0.27954   0.0025535    0.022362     0.04034
   0.13333   0.38333    -0.23607   0.0029368    0.023478    0.044304
   0.13333       0.4    -0.18064   0.0033361    0.024274    0.048021
   0.13333   0.41667    -0.11512   0.0037459    0.024721    0.051395
   0.13333   0.43333   -0.042074   0.0041602    0.024807    0.054347
   0.13333      0.45    0.035576   0.0045728    0.024538    0.056818
   0.13333   0.46667     0.11483   0.0049781    0.023937    0.058774
   0.13333   0.48333     0.19289   0.0053707    0.023039    0.060203
   0.13333       0.5     0.26736   0.0057461    0.021888    0.061111
      0.15   0.26667    -0.29292   0.0011116    0.015539    0.020096
      0.15   0.28333    -0.30155   0.0013879    0.017622    0.023663
      0.15       0.3    -0.30148    0.001699    0.019683    0.027452
      0.15   0.31667    -0.29025    0.002044    0.021653    0.031384
      0.15   0.33333    -0.26626   0.0024208    0.023452    0.035361
      0.15      0.35    -0.22894   0.0028258       0.025    0.039273
      0.15   0.36667    -0.17877   0.0032541    0.026223    0.043005
      0.15   0.38333    -0.11732   0.0036999    0.027065    0.046446
      0.15       0.4   -0.047079   0.0041563    0.027491    0.049499
      0.15   0.41667    0.028824   0.0046163    0.027487    0.052089
      0.15   0.43333     0.10699   0.0050726    0.027068    0.054165
      0.15      0.45     0.18411   0.0055185    0.026264    0.055702
      0.15   0.46667     0.25728    0.005948    0.025122    0.056701
      0.15   0.48333     0.32423   0.0063559    0.023699    0.057186
      0.15       0.5     0.38337    0.006738    0.022054    0.057193
   0.16667   0.26667    -0.27958   0.0014699    0.019047    0.022662
   0.16667   0.28333    -0.27534   0.0018068    0.021346    0.026293
   0.16667       0.3    -0.26014   0.0021815    0.023542    0.030053
   0.16667   0.31667    -0.23208   0.0025915    0.025546    0.033841
   0.16667   0.33333    -0.19064    0.003033    0.027268    0.037544
   0.16667      0.35     -0.1366   0.0035005     0.02862    0.041044
   0.16667   0.36667   -0.071888    0.003987    0.029535     0.04423
   0.16667   0.38333  0.00054162    0.004485    0.029972    0.047004
   0.16667       0.4    0.077127   0.0049861    0.029918    0.049294
   0.16667   0.41667     0.15412   0.0054822    0.029387    0.051054
   0.16667   0.43333       0.228   0.0059656    0.028419    0.052271
   0.16667      0.45     0.29586   0.0064295    0.027074    0.052954
   0.16667   0.46667     0.35557   0.0068681    0.025421    0.053137
   0.16667   0.48333     0.40587   0.0072769    0.023531    0.052871
   0.16667       0.5     0.44631   0.0076525    0.021474    0.052212
   0.18333   0.26667    -0.25476    0.001867     0.02259    0.024698
   0.18333   0.28333    -0.23694   0.0022644    0.025013    0.028256
   0.18333       0.3    -0.20687   0.0027008    0.027231    0.031837
   0.18333   0.31667    -0.16359   0.0031721    0.029144    0.035327
   0.18333   0.33333    -0.10789   0.0036723    0.030656     0.03861
   0.18333      0.35   -0.041927   0.0041939    0.031686    0.041572
   0.18333   0.36667    0.031063   0.0047285    0.032183    0.044117
   0.18333   0.38333      0.1072   0.0052667    0.032129    0.046175
   0.18333       0.4     0.18247   0.0057994    0.031541    0.047704
   0.18333   0.41667     0.25319   0.0063181    0.030464    0.048694
   0.18333   0.43333     0.31641   0.0068149    0.028967    0.049164
   0.18333      0.45     0.37013   0.0072836     0.02713    0.049155
   0.18333   0.46667     0.41335   0.0077193    0.025039    0.048723
   0.18333   0.48333     0.44595   0.0081183    0.022774    0.047934
   0.18333       0.5     0.46855   0.0084784    0.020406    0.046852
       0.2   0.26667    -0.22055   0.0022932     0.02604     0.02612
       0.2   0.28333     -0.1896   0.0027487    0.028485    0.029482
       0.2       0.3    -0.14625   0.0032427    0.030613    0.032762
       0.2   0.31667   -0.090662   0.0037691    0.032319    0.035843
       0.2   0.33333   -0.024943     0.00432    0.033512    0.038615
       0.2      0.35    0.047557   0.0048862    0.034127    0.040981
       0.2   0.36667     0.12276   0.0054576    0.034139     0.04287
       0.2   0.38333     0.19641   0.0060241    0.033559    0.044243
       0.2       0.4     0.26467   0.0065762    0.032437     0.04509
       0.2   0.41667     0.32449   0.0071054    0.030847    0.045435
       0.2   0.43333      0.3739   0.0076044     0.02888    0.045321
       0.2      0.45     0.41206    0.008068    0.026633     0.04481
       0.2   0.46667      0.4391   0.0084922      0.0242    0.043971
       0.2   0.48333     0.45591   0.0088747     0.02166    0.042872
       0.2       0.5      0.4639   0.0092142    0.019081    0.041576
   0.21667   0.26667    -0.17966   0.0027377    0.029287    0.026887
   0.21667   0.28333      -0.137   0.0032471    0.031655    0.029958
   0.21667       0.3   -0.082898   0.0037929    0.033592    0.032853
   0.21667   0.31667   -0.018612   0.0043668    0.034997    0.035461
   0.21667   0.33333     0.05263   0.0049594    0.035793    0.037688
   0.21667      0.35     0.12667     0.00556    0.035941    0.039462
   0.21667   0.36667      0.1991   0.0061575    0.035445     0.04074
   0.21667   0.38333     0.26584   0.0067415     0.03435    0.041513
   0.21667       0.4      0.3237   0.0073025    0.032733    0.041803
   0.21667   0.41667     0.37062   0.0078326    0.030695    0.041655
   0.21667   0.43333     0.40576   0.0083256    0.028343    0.041131
   0.21667      0.45     0.42937   0.0087773     0.02578    0.040301
   0.21667   0.46667     0.44255    0.009185      0.0231    0.039235
   0.21667   0.48333     0.44689   0.0095473    0.020379    0.037998
   0.21667       0.5     0.44427   0.0098643    0.017672    0.036644
   0.23333   0.26667    -0.13507   0.0031895    0.032246    0.027007
   0.23333   0.28333   -0.082769   0.0037473     0.03445    0.029721
   0.23333       0.3   -0.020864   0.0043378    0.036115    0.032184
   0.23333   0.31667    0.048433   0.0049511    0.037155    0.034301
   0.23333   0.33333     0.12112   0.0055763    0.037513    0.035998
   0.23333      0.35     0.19268   0.0062016    0.037179    0.037229
   0.23333   0.36667     0.25884   0.0068156     0.03619    0.037981
   0.23333   0.38333     0.31612   0.0074079    0.034622     0.03827
   0.23333       0.4     0.36226   0.0079697    0.032578    0.038141
   0.23333   0.41667     0.39628   0.0084939    0.030174    0.037653
   0.23333   0.43333     0.41843   0.0089755    0.027526    0.036875
   0.23333      0.45     0.42986   0.0094114    0.024738    0.035879
   0.23333   0.46667     0.43231   0.0098001    0.021897    0.034727
   0.23333   0.48333      0.4278    0.010141    0.019069    0.033476
   0.23333       0.5     0.41836    0.010436    0.016297    0.032166
      0.25   0.26667   -0.090667   0.0036379    0.034861     0.02653
      0.25   0.28333   -0.031127   0.0042378    0.036833    0.028853
      0.25       0.3    0.035588   0.0048657    0.038172    0.030875
      0.25   0.31667     0.10659   0.0055102    0.038811    0.032518
      0.25   0.33333     0.17747   0.0061594    0.038721    0.033733
      0.25      0.35     0.24378   0.0068009    0.037924    0.034499
      0.25   0.36667     0.30173   0.0074235    0.036486    0.034828
      0.25   0.38333     0.34869   0.0080171     0.03451    0.034756
      0.25       0.4     0.38341   0.0085738    0.032116    0.034339
      0.25   0.41667     0.40594   0.0090876     0.02943    0.033645
      0.25   0.43333     0.41739   0.0095548    0.026569    0.032742
      0.25      0.45     0.41955   0.0099733    0.023633    0.031693
      0.25   0.46667     0.41455    0.010343    0.020698    0.030554
      0.25   0.48333     0.40453    0.010663    0.017818    0.029365
      0.25       0.5     0.39145    0.010936    0.015024    0.028158
         0   0.26667    0.029498           0           0           0
         0   0.28333    0.015466           0           0           0
         0       0.3  -0.0021283           0           0           0
         0   0.31667   -0.023838           0           0           0
         0   0.33333   -0.050285           0           0           0
         0      0.35   -0.082123           0           0           0
         0   0.36667    -0.12001           0           0           0
         0   0.38333    -0.16456           0           0           0
         0       0.4    -0.21636           0           0           0
         0   0.41667    -0.27592           0           0           0
         0   0.43333    -0.34368           0           0           0
         0      0.45    -0.41996           0           0           0
         0   0.46667    -0.50501           0           0           0
         0   0.48333    -0.59895           0           0           0
         0       0.5    -0.70186           0           0           0
   0.26667   0.26667   -0.047444   0.0040738    0.037102     0.02553
   0.26667   0.28333    0.016896   0.0047091    0.038796    0.027458
   0.26667       0.3    0.085727    0.005367     0.03978    0.029056
   0.26667   0.31667     0.15577   0.0060351    0.040013    0.030269
   0.26667   0.33333      0.2226   0.0067007    0.039494     0.03107
   0.26667      0.35      0.2821   0.0073515    0.038274    0.031462
   0.26667   0.36667     0.33122   0.0079765    0.036447    0.031473
   0.26667   0.38333     0.36823   0.0085664    0.034134    0.031152
   0.26667       0.4     0.39285   0.0091143    0.031467    0.030561
   0.26667   0.41667     0.40596   0.0096154    0.028576    0.029766
   0.26667   0.43333      0.4093    0.010067    0.025574    0.028829
   0.26667      0.45     0.40504    0.010468     0.02255    0.027805
   0.26667   0.46667     0.39544    0.010819    0.019569    0.026736
   0.26667   0.48333     0.38257     0.01112    0.016673    0.025651
   0.26667       0.5     0.36819    0.011374     0.01388    0.024569
   0.28333   0.26667  -0.0060722   0.0044889    0.038968    0.024078
   0.28333   0.28333    0.060895   0.0051531    0.040358    0.025625
   0.28333       0.3     0.12971   0.0058342    0.040983    0.026836
   0.28333   0.31667     0.19695   0.0065192    0.040825    0.027678
   0.28333   0.33333     0.25843    0.007195    0.039914    0.028143
   0.28333      0.35      0.3106   0.0078497    0.038327    0.028249
   0.28333   0.36667     0.35119   0.0084726    0.036176    0.028038
   0.28333   0.38333     0.37937   0.0090555    0.033598    0.027563
   0.28333       0.4     0.39563   0.0095925    0.030729    0.026885
   0.28333   0.41667      0.4015     0.01008    0.027698    0.026066
   0.28333   0.43333     0.39909    0.010516    0.024608    0.025157
   0.28333      0.45     0.39074      0.0109    0.021539    0.024202
   0.28333   0.46667     0.37865    0.011234    0.018544    0.023232
   0.28333   0.48333     0.36473    0.011518    0.015651    0.022266
   0.28333       0.5     0.35047    0.011755    0.012871    0.021312
       0.3   0.26667    0.031052   0.0048764    0.040471    0.022248
       0.3   0.28333    0.098878   0.0055632    0.041554    0.023443
       0.3       0.3     0.16612   0.0062615    0.041833    0.024317
       0.3   0.31667     0.22945   0.0069577    0.041319    0.024851
       0.3   0.33333     0.28509   0.0076388    0.040065    0.025053
       0.3      0.35     0.33014   0.0082932    0.038169    0.024954
       0.3   0.36667     0.36311   0.0089111     0.03576      0.0246
       0.3   0.38333     0.38391   0.0094852    0.032981    0.024045
       0.3       0.4     0.39366     0.01001     0.02997    0.023345
       0.3   0.41667     0.39429    0.010484    0.026848    0.022551
       0.3   0.43333     0.38812    0.010905     0.02371    0.021707
       0.3      0.45     0.37746    0.011275    0.020625    0.020845
       0.3   0.46667     0.36439    0.011593    0.017633    0.019983
       0.3   0.48333     0.35056    0.011862    0.014753    0.019134
       0.3       0.5      0.3372    0.012085    0.011986      0.0183
   0.31667   0.26667    0.063225   0.0052305    0.041641    0.020121
   0.31667   0.28333     0.13059   0.0059345    0.042427    0.021004
   0.31667       0.3     0.19529   0.0066447     0.04239     0.02159
   0.31667   0.31667     0.25421   0.0073475    0.041562    0.021877
   0.31667   0.33333      0.3041   0.0080301    0.040018    0.021884
   0.31667      0.35     0.34273   0.0086815    0.037873    0.021647
   0.31667   0.36667     0.36927   0.0092926    0.035267    0.021212
   0.31667   0.38333     0.38425    0.009857    0.032343    0.020631
   0.31667       0.4      0.3892    0.010371    0.029236    0.019951
   0.31667   0.41667      0.3863    0.010832     0.02606    0.019214
   0.31667   0.43333      0.3779    0.011239    0.022901    0.018453
   0.31667      0.45     0.36621    0.011595    0.019815     0.01769
   0.31667   0.46667     0.35312      0.0119    0.016833    0.016935
   0.31667   0.48333     0.34003    0.012156    0.013967    0.016194
   0.31667       0.5     0.32789    0.012365    0.011212    0.015464
   0.33333   0.26667     0.09018   0.0055471    0.042509    0.017773
   0.33333   0.28333     0.15618   0.0062634    0.043023    0.018383
   0.33333       0.3     0.21784   0.0069812    0.042707    0.018732
   0.33333   0.31667     0.27235   0.0076869    0.041613    0.018827
   0.33333   0.33333     0.31699   0.0083683    0.039834    0.018694
   0.33333      0.35     0.35015   0.0090148    0.037497     0.01837
   0.33333   0.36667     0.37156   0.0096182    0.034744    0.017901
   0.33333   0.38333     0.38217    0.010173     0.03172    0.017329
   0.33333       0.4     0.38381    0.010676    0.028554    0.016696
   0.33333   0.41667     0.37872    0.011125    0.025351    0.016032
   0.33333   0.43333     0.36922    0.011521    0.022186    0.015359
   0.33333      0.45     0.35736    0.011864    0.019107    0.014693
   0.33333   0.46667     0.34481    0.012157    0.016137    0.014037
   0.33333   0.48333     0.33273    0.012402    0.013282    0.013391
   0.33333       0.5     0.32187      0.0126    0.010532    0.012751
      0.35   0.26667     0.11196   0.0058229    0.043112    0.015269
      0.35   0.28333     0.17606   0.0065473    0.043386    0.015645
      0.35       0.3     0.23457   0.0072691    0.042833      0.0158
      0.35   0.31667     0.28498   0.0079751    0.041524    0.015748
      0.35   0.33333     0.32511   0.0086533    0.039562    0.015518
      0.35      0.35     0.35385   0.0092938     0.03708    0.015147
      0.35   0.36667     0.37137   0.0098893    0.034226    0.014674
      0.35   0.38333     0.37891    0.010435    0.031138    0.014135
      0.35       0.4     0.37843    0.010927    0.027938    0.013561
      0.35   0.41667     0.37219    0.011366    0.024724    0.012974
      0.35   0.43333     0.36238    0.011751    0.021562     0.01239
      0.35      0.45     0.35088    0.012085    0.018492    0.011813
      0.35   0.46667     0.33914    0.012368    0.015532    0.011245
      0.35   0.48333     0.32813    0.012602    0.012682    0.010682
      0.35       0.5     0.31841     0.01279   0.0099313    0.010118
   0.36667   0.26667     0.12881    0.006056    0.043483    0.012665
   0.36667   0.28333     0.19077   0.0067849    0.043554    0.012841
   0.36667       0.3     0.24626   0.0075078     0.04281    0.012838
   0.36667   0.31667      0.2931   0.0082119    0.041331    0.012674
   0.36667   0.33333     0.32955   0.0088856    0.039234    0.012379
   0.36667      0.35     0.35491   0.0095197    0.036652    0.011986
   0.36667   0.36667     0.36966    0.010107    0.033732    0.011528
   0.36667   0.38333     0.37522    0.010644    0.030607    0.011034
   0.36667       0.4     0.37359    0.011128    0.027394    0.010524
   0.36667   0.41667     0.36695    0.011557    0.024179    0.010014
   0.36667   0.43333     0.35737    0.011934    0.021024   0.0095102
   0.36667      0.45     0.34654    0.012258    0.017962   0.0090147
   0.36667   0.46667     0.33571    0.012532    0.015006   0.0085239
   0.36667   0.48333      0.3257    0.012758    0.012155   0.0080322
   0.36667       0.5     0.31693    0.012937   0.0093976   0.0075335
   0.38333   0.26667     0.14106   0.0062451    0.043652    0.010006
   0.38333   0.28333     0.20084   0.0069753    0.043559     0.01001
   0.38333       0.3     0.25363   0.0076971    0.042666   0.0098764
   0.38333   0.31667     0.29752   0.0083976    0.041065   0.0096266
   0.38333   0.33333     0.33113   0.0090659    0.038874    0.009288
   0.38333      0.35     0.35408   0.0096934     0.03623    0.008889
   0.38333   0.36667     0.36704    0.010274    0.033273   0.0084557
   0.38333   0.38333     0.37152    0.010802    0.030133   0.0080086
   0.38333       0.4     0.36948    0.011278    0.026919   0.0075618
   0.38333   0.41667     0.36301      0.0117    0.023711   0.0071227
   0.38333   0.43333     0.35401    0.012068    0.020563   0.0066927
   0.38333      0.45     0.34401    0.012385    0.017506   0.0062688
   0.38333   0.46667     0.33412    0.012652     0.01455   0.0058454
   0.38333   0.48333     0.32499     0.01287    0.011692   0.0054156
   0.38333       0.5     0.31694    0.013042   0.0089216   0.0049732
       0.4   0.26667     0.14912   0.0063896    0.043643   0.0073295
       0.4   0.28333     0.20679   0.0071186    0.043424   0.0071833
       0.4       0.3     0.25729   0.0078371    0.042426   0.0069395
       0.4   0.31667     0.29886   0.0085328    0.040743   0.0066202
       0.4   0.33333     0.33042   0.0091952    0.038496   0.0062499
       0.4      0.35     0.35182    0.009816     0.03582   0.0058518
       0.4   0.36667     0.36382    0.010389    0.032851   0.0054454
       0.4   0.38333     0.36795    0.010911    0.029713   0.0050439
       0.4       0.4      0.3661     0.01138    0.026508   0.0046546
       0.4   0.41667     0.36021    0.011795     0.02331   0.0042788
       0.4   0.43333     0.35203    0.012157     0.02017   0.0039134
       0.4      0.45     0.34297    0.012467    0.017115   0.0035523
       0.4   0.46667     0.33397    0.012727    0.014153   0.0031878
       0.4   0.48333      0.3256    0.012939    0.011283   0.0028123
